street,suburb,government_area,market,country,country_code,type,Latitude,Longitude,is_location_exact
Kihei,Kihei/Wailea,Kihei-Makena,Maui,United States,US,Point,20.72441,-156.44683,False
Newtown,Newtown/Enmore,Marrickville,Sydney,Australia,AU,Point,-33.90252,151.17798,True
Pyrmont,Pyrmont,Sydney,Sydney,Australia,AU,Point,-33.87509,151.19699,True
Beyoğlu,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.0308,28.9771,True
Honolulu,Oʻahu,Primary Urban Center,Oahu,United States,US,Point,21.28486,-157.83596,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.15544,-8.62063,True
Montréal,La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,Point,45.54112,-73.60055,True
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.5122,-73.56208,True
Barcelona,Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,Point,41.38266,2.15698,True
Koloa/Poipu,Kauaʻi,Koloa-Poipu,Kauai,United States,US,Point,21.87045,-159.4472,False
Istanbul,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.03107,28.98128,False
Honolulu,Waikiki,Primary Urban Center,Oahu,United States,US,Point,21.28493,-157.83098,True
Barra da Tijuca,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.003707685043462,-43.41899665288906,False
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.49394,-73.58131,True
Montreal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.52579,-73.57803,True
Waialua,Oʻahu,North Shore Oahu,Oahu,United States,US,Point,21.57044,-158.1092,True
İstanbul,Şişli,Sisli,Istanbul,Turkey,TR,Point,41.06116,28.988,False
Rio,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-22.989971108927783,-43.35856376288552,True
Hong Kong,Hong Kong,Islands,Hong Kong,Hong Kong,HK,Point,22.29495,113.95176,True
Lihue,Kauaʻi,Lihue,Kauai,United States,US,Point,21.96126,-159.35173,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14244,-8.61722,False
Ipanema,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-22.986408245066123,-43.21183832660308,True
Hong Kong,Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,Point,22.27705,114.17551,True
BARCELONA,El Raval,el Raval,Barcelona,Spain,ES,Point,41.38319,2.16624,False
Montréal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.52531,-73.58125,True
Kihei,Kihei/Wailea,Kihei-Makena,Maui,United States,US,Point,20.71271,-156.44492,True
Barcelona,Sants-Montjuïc,Hostafrancs,Barcelona,Spain,ES,Point,41.37794,2.145,True
Barcelona,Sant Martí,el Poblenou,Barcelona,Spain,ES,Point,41.40255,2.20117,True
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.30618,114.16683,True
Lahaina,Napili/Honokowai,Lahaina,Maui,United States,US,Point,20.95666,-156.68587,False
Porto,Porto,Bonfim,Porto,Portugal,PT,Point,41.14567,-8.59848,True
Barcelona,Ciutat Vella,el Raval,Barcelona,Spain,ES,Point,41.38394,2.1663,True
Waianae,Nanakuli/Maili,Waianae,Oahu,United States,US,Point,21.41425,-158.17655,True
Hong Kong,Hong Kong,Sai Kung,Hong Kong,Hong Kong,HK,Point,22.39018,114.26052,False
Barcelona,Sant Gervasi - Galvany,Sant Gervasi - Galvany,Barcelona,Spain,ES,Point,41.39592,2.14869,False
Leme,Leme,Leme,Rio De Janeiro,Brazil,BR,Point,-22.961917625695435,-43.16990793229011,True
Kihei,Maui,Kihei-Makena,Maui,United States,US,Point,20.69808,-156.44098,True
Waianae,Oʻahu,Waianae,Oahu,United States,US,Point,21.46995,-158.21734,True
Kadıköy,Moda,Kadikoy,Istanbul,Turkey,TR,Point,40.98724,29.03209,False
Koloa,Kauaʻi,Koloa-Poipu,Kauai,United States,US,Point,21.88376,-159.45861,False
Tijuca,Tijuca,Tijuca,Rio De Janeiro,Brazil,BR,Point,-22.92322135594837,-43.2212814243648,False
Matosinhos,Porto,Matosinhos e Leça da Palmeira,Porto,Portugal,PT,Point,41.17908,-8.69027,True
Barcelona,La Vila Olímpica,la Vila Olímpica del Poblenou,Barcelona,Spain,ES,Point,41.3942,2.19483,True
Montréal,Villeray,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,Point,45.53873,-73.62657,True
Honolulu,Honolulu,Primary Urban Center,Oahu,United States,US,Point,21.27592,-157.8205,True
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.52293,-73.57857,True
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.52984,-73.59447,True
Barcelona,El Gòtic,el Barri Gòtic,Barcelona,Spain,ES,Point,41.38164,2.17855,True
Hong Kong,Hung Hom,Kowloon City,Hong Kong,Hong Kong,HK,Point,22.30099,114.18672,True
New York,Manhattan,East Village,New York,United States,US,Point,40.72534,-73.98591,True
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.31996,114.16791,True
Honolulu,Honolulu,Primary Urban Center,Oahu,United States,US,Point,21.27348,-157.8231,True
Hong Kong,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.32116,114.16829,True
Montréal,Mile End,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.51961,-73.59376,False
Barcelona,Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,Point,41.38406,2.17585,True
Barcelona,Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,Point,41.38126,2.17539,True
Bondi Beach,Bondi Beach,Waverley,Sydney,Australia,AU,Point,-33.88589,151.26985,True
Copacabana,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.974201594007827,-43.191166017041695,True
Montréal,Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,Point,45.52836,-73.62583,False
Vila Nova de Gaia,Porto,Santa Marinha e São Pedro da Afurada,Porto,Portugal,PT,Point,41.12777,-8.62179,True
Leichhardt,Annandale/Leichhardt,Leichhardt,Sydney,Australia,AU,Point,-33.8802,151.14769,False
Kingsford,Kingsford,Randwick,Sydney,Australia,AU,Point,-33.92315,151.23078,False
Porto,Porto,Paranhos,Porto,Portugal,PT,Point,41.17057,-8.60646,True
Barcelona,Sant Pere/Santa Caterina,Sant Pere,Barcelona,Spain,ES,Point,41.38763,2.1818,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.1545,-8.60438,False
Barcelona,Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,Point,41.37998,2.17552,True
Beyoğlu,Taksim,Beyoglu,Istanbul,Turkey,TR,Point,41.03905,28.98354,False
Pāhoa,Island of Hawaiʻi,Puna,The Big Island,United States,US,Point,19.50217,-154.9195,True
Coogee,Coogee,Randwick,Sydney,Australia,AU,Point,-33.92142,151.25564,True
Hong Kong,North Point,Eastern,Hong Kong,Hong Kong,HK,Point,22.29032,114.19977,True
Kamuela,Island of Hawaiʻi,South Kohala,The Big Island,United States,US,Point,19.94653,-155.85622,False
Beşiktaş,Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.04606,29.01307,False
Barcelona,Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,Point,41.38123,2.17557,True
Mindelo,Porto,Vila Chã,Porto,Portugal,PT,Point,41.30549,-8.73177,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.15156,-8.60567,True
Grajau,Engenho Novo,Engenho Novo,Rio De Janeiro,Brazil,BR,Point,-22.913544431538625,-43.2718506152968,True
Malabar,Malabar,Randwick,Sydney,Australia,AU,Point,-33.96664,151.24884,True
Şişli,Şişli,Sisli,Istanbul,Turkey,TR,Point,41.0512,28.98504,True
Montréal,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,Point,45.57491,-73.55022,True
Waikiki,Honolulu,Primary Urban Center,Oahu,United States,US,Point,21.27413,-157.822,False
Waikele,Oʻahu,Central Oahu,Oahu,United States,US,Point,21.40908,-158.01012,False
Hong Kong,Shek Tong Tsui,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28754,114.13231,True
Montréal,Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,Point,45.56223,-73.5769,True
Alexandria,Redfern,Sydney,Sydney,Australia,AU,Point,-33.89472,151.19829,False
Drummoyne,Drummoyne,Canada Bay,Sydney,Australia,AU,Point,-33.8464,151.15249,True
Whale Beach,Palm Beach,Pittwater,Sydney,Australia,AU,Point,-33.60676,151.32739,True
Beşiktaş,Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.04525,29.00018,True
Montréal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.52309,-73.58263,True
Keaau,Island of Hawaiʻi,Puna,The Big Island,United States,US,Point,19.59112,-154.93593,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14229,-8.61802,True
Honokaa,Hamakua Coast,Hamakua,The Big Island,United States,US,Point,20.11839,-155.58062,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.16127,-8.62724,True
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.51463,-73.58098,True
Sydney Olympic Park,Homebush,Auburn,Sydney,Australia,AU,Point,-33.84892,151.07253,True
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.30004,114.17468,True
Hong Kong,Sheung Wan,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28788,114.14385,True
Zetland,Alexandria,Sydney,Sydney,Australia,AU,Point,-33.90619,151.20279,True
barcelona,Dreta de l'Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.39629,2.16562,False
Surry Hills,Surry Hills,Sydney,Sydney,Australia,AU,Point,-33.88328,151.21225,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14573,-8.60614,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.16066,-8.60593,True
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.5233,-73.55906,True
Montréal,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montreal,Canada,CA,Point,45.55272,-73.65547,True
Copacabana,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.983369242870747,-43.19004729936756,True
İstanbul,Sultanahmet,Fatih,Istanbul,Turkey,TR,Point,41.00325,28.97127,False
Kadıköy,Kadıköy Merkezi,Kadikoy,Istanbul,Turkey,TR,Point,40.99592,29.02817,True
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28773,114.13306,True
Elizabeth Bay,Elizabeth Bay/Rushcutters Bay,Sydney,Sydney,Australia,AU,Point,-33.8704,151.22731,True
Istanbul ,Cihangir,Beyoglu,Istanbul,Turkey,TR,Point,41.03517,28.98443,False
Princeville,Kauaʻi,North Shore Kauai,Kauai,United States,US,Point,22.21703,-159.47353,False
BARCELONA,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.39603,2.17146,False
İstanbul ,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.0401,28.95122,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14772,-8.60372,True
Barcelona,Eixample,la Sagrada Família,Barcelona,Spain,ES,Point,41.40669,2.17282,True
Lahaina,Westside,Lahaina,Maui,United States,US,Point,20.94524,-156.69044,True
Hong Kong,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.31935,114.17045,True
Barcelona,La Barceloneta,la Barceloneta,Barcelona,Spain,ES,Point,41.37773,2.18998,True
Hong Kong,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.3219,114.16967,False
Barcelona,Ciutat Vella,Sant Pere,Barcelona,Spain,ES,Point,41.38982,2.17968,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.15119,-8.61822,True
Sanguedo,Porto,Sanguedo,Porto,Portugal,PT,Point,41.00966,-8.50928,False
New York,Manhattan,Harlem,New York,United States,US,Point,40.8106,-73.94647,True
Montréal,Le Sud-Ouest,Le Sud-Ouest,Montreal,Canada,CA,Point,45.47431,-73.5827,True
Gordon,Sydney,Ku-Ring-Gai,Sydney,Australia,AU,Point,-33.76595,151.1443,True
Porto,Porto,Ramalde,Porto,Portugal,PT,Point,41.16717,-8.63773,True
Barcelona,Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,Point,41.38051,2.1493,False
深圳市,Hong Kong,Yuen Long,Hong Kong,China,CN,Point,22.51148,114.06346,False
Beyoğlu,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.03314,28.98432,False
Montréal,Saint-Henri,Le Sud-Ouest,Montreal,Canada,CA,Point,45.47462,-73.5863,False
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28028,114.15507,False
Barcelona,Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,Point,41.4057,2.15797,True
Senhora da Hora,Porto,Custóias,Porto,Portugal,PT,Point,41.1925,-8.65073,True
Hong Kong,Sheung Wan,Central & Western,Hong Kong,Hong Kong,HK,Point,22.2865,114.14832,True
Hōlualoa,Island of Hawaiʻi,North Kona,The Big Island,United States,US,Point,19.54486,-155.92964,True
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.4983,-73.55715,False
Montréal,Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,Point,45.55324,-73.55393,False
Bellevue Hill,Bellevue Hill,Woollahra,Sydney,Australia,AU,Point,-33.88687,151.25552,True
Vila Nova de Gaia,Porto,Madalena,Porto,Portugal,PT,Point,41.10953,-8.66133,True
Esenyurt,Istanbul,Esenyurt,Istanbul,Turkey,TR,Point,41.02728,28.65739,False
Kadıköy,Moda,Kadikoy,Istanbul,Turkey,TR,Point,40.9902,29.02413,True
Porto,Porto,Bonfim,Porto,Portugal,PT,Point,41.15871,-8.60288,True
Barcelona,La Barceloneta,la Barceloneta,Barcelona,Spain,ES,Point,41.37976,2.19166,True
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.984208552942004,-43.19176042857255,True
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.39706,2.16758,False
Matosinhos,Porto,Matosinhos e Leça da Palmeira,Porto,Portugal,PT,Point,41.18169,-8.67446,True
İstanbul,Kadıköy Merkezi,Kadikoy,Istanbul,Turkey,TR,Point,40.99568,29.02954,False
Kihei,Maui,Kihei-Makena,Maui,United States,US,Point,20.7469,-156.45715,True
BARCELONA,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.39726,2.17096,False
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.3204,114.16802,True
Hong Kong,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.31899,114.16916,False
Bondi Beach,Bondi Beach,Waverley,Sydney,Australia,AU,Point,-33.888,151.27412,True
Beyoğlu,Cihangir,Beyoglu,Istanbul,Turkey,TR,Point,41.03197,28.98645,True
Barcelona,El Gòtic,el Barri Gòtic,Barcelona,Spain,ES,Point,41.38023,2.17685,True
Honolulu,Honolulu,Primary Urban Center,Oahu,United States,US,Point,21.27353,-157.82209,True
Barcelona,Sant Martí,el Camp de l'Arpa del Clot,Barcelona,Spain,ES,Point,41.41175,2.17736,True
Sanguedo,Porto,Sanguedo,Porto,Portugal,PT,Point,41.00466,-8.52195,False
Barcelona,L'Antiga Esquerra de l'Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,Point,41.38702,2.14352,True
Barcelona,El Putget i Farró,el Putxet i el Farró,Barcelona,Spain,ES,Point,41.41128,2.14007,True
Fatih,Fatih,Fatih,Istanbul,Turkey,TR,Point,41.00569,28.97529,False
Istanbul,Şişli,Sisli,Istanbul,Turkey,TR,Point,41.05783,28.99592,True
Şişli,Şişli,Sisli,Istanbul,Turkey,TR,Point,41.04839,28.98594,True
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.5203,-73.56824,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14209,-8.61423,True
Barcelona,Sants-Montjuïc,Sants,Barcelona,Spain,ES,Point,41.38121,2.14098,True
Porto,Porto,Bonfim,Porto,Portugal,PT,Point,41.14918,-8.60154,True
Copacabana,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.967481487141654,-43.18400960598312,True
Hong Kong,Eastern District,Eastern,Hong Kong,Hong Kong,HK,Point,22.28558,114.19337,True
Montréal,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,Point,45.54043,-73.54585,True
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.97155338624361,-43.18540182712648,False
Adalar,Istanbul,Adalar,Istanbul,Turkey,TR,Point,40.90614,29.05401,True
Barcelona,El Raval,el Raval,Barcelona,Spain,ES,Point,41.38121,2.1648,False
Vila Nova de Gaia,Porto,Mafamude e Vilar do Paraíso,Porto,Portugal,PT,Point,41.11993,-8.60823,True
Hong Kong,Wong Tai Sin District,Sha Tin,Hong Kong,Hong Kong,HK,Point,22.35991,114.22315,False
Hanalei,Kauaʻi,North Shore Kauai,Kauai,United States,US,Point,22.20656,-159.49713,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14747,-8.60246,True
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.53265,-73.57989,True
Montréal,Le Sud-Ouest,Le Sud-Ouest,Montreal,Canada,CA,Point,45.45209,-73.59039,True
Barcelona,Sant Pere/Santa Caterina,Sant Pere,Barcelona,Spain,ES,Point,41.38919,2.17964,True
Montréal,Cote-des-Neiges,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,Point,45.48207,-73.63201,True
Montréal,Saint-Laurent,Saint-Laurent,Montreal,Canada,CA,Point,45.50961,-73.67172,True
Copacabana,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.96484718482345,-43.175123885006016,True
Póvoa de Varzim,Porto,AVer-o-Mar,Porto,Portugal,PT,Point,41.39707,-8.77599,True
Chester Hill,Sydney,Bankstown,Sydney,Australia,AU,Point,-33.88303,151.00277,True
深圳市,Hong Kong,Yuen Long,Hong Kong,China,CN,Point,22.51755,114.07254,True
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.29535,114.17149,True
Kadıköy,Kadıköy,Kadikoy,Istanbul,Turkey,TR,Point,40.96858,29.09747,True
Vila Nova de Gaia,Porto,Mafamude e Vilar do Paraíso,Porto,Portugal,PT,Point,41.12988,-8.6045,True
Porto,Porto,Lordelo do Ouro e Massarelos,Porto,Portugal,PT,Point,41.15192,-8.64861,True
Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Barcelona,Spain,ES,Point,41.39382,2.1386,True
Potts Point,Darlinghurst,Sydney,Sydney,Australia,AU,Point,-33.87602,151.22326,True
Beşiktaş,Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.05056,29.00609,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.15347,-8.61099,True
Copacabana,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.9816385135248,-43.19647519526836,True
Rio,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-22.991557299870923,-43.35145315428824,False
Montréal,Cote-des-Neiges-Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,Point,45.49549,-73.61948,True
Rio,Leme,Leme,Rio De Janeiro,Brazil,BR,Point,-22.960606359512926,-43.16787185909529,False
İstanbul,Istanbul,Eyup,Istanbul,Turkey,TR,Point,41.07543,28.94224,False
Barcelona,Nou Barris,el Turó de la Peira,Barcelona,Spain,ES,Point,41.43171,2.16997,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.1537,-8.60394,False
Beşiktaş,Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.07453,29.0174,True
Montréal,La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,Point,45.53924,-73.59909,True
Porto,Porto,Campanhã,Porto,Portugal,PT,Point,41.16466,-8.58214,False
Dudullu Osb,Istanbul,Umraniye,Istanbul,Turkey,TR,Point,41.00089,29.14113,True
Agrela,Porto,Água Longa,Porto,Portugal,PT,Point,41.27389,-8.49918,False
Montréal,Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,Point,45.54051,-73.631,True
Barcelona,Ciutat Vella,el Raval,Barcelona,Spain,ES,Point,41.37919,2.17458,True
İstanbul,Istanbul,Basaksehir,Istanbul,Turkey,TR,Point,41.10438,28.75665,False
Barcelona,Les Corts,les Corts,Barcelona,Spain,ES,Point,41.38432,2.13978,False
Barcelona,Sant Antoni,Sant Antoni,Barcelona,Spain,ES,Point,41.37672,2.15669,True
Barra de Guaratiba,Barra de Guaratiba,Barra de Guaratiba,Other (International),Brazil,BR,Point,-23.063062210623134,-43.565773011893135,True
Montréal,Old Port,Ville-Marie,Montreal,Canada,CA,Point,45.50081,-73.55885,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.15493,-8.61382,False
Arnavutköy,Istanbul,Arnavutkoy,Istanbul,Turkey,TR,Point,41.11476,28.63679,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14889,-8.61077,True
Montréal,Old Port,Ville-Marie,Montreal,Canada,CA,Point,45.50121,-73.55619,False
Brooklyn,Brooklyn,Fort Greene,New York,United States,US,Point,40.69135,-73.97321,True
Istanbul,Şişli,Sisli,Istanbul,Turkey,TR,Point,41.05703,28.98695,False
Porto,Porto,Bonfim,Porto,Portugal,PT,Point,41.14714,-8.60134,True
İstanbul,Istanbul,Eyup,Istanbul,Turkey,TR,Point,41.0537,28.92785,False
Barcelona,El Raval,el Raval,Barcelona,Spain,ES,Point,41.37878,2.16585,True
Montréal,Old Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.50017,-73.55788,False
New York,East Village,East Village,New York,United States,US,Point,40.7221,-73.98259,True
Barcelona,L'Antiga Esquerra de l'Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,Point,41.38542,2.14395,True
Alexandria,Alexandria,Sydney,Sydney,Australia,AU,Point,-33.90758,151.20298,False
İstanbul,Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.04464,29.00536,False
Greenhills Beach,Cronulla,Sutherland Shire,Sydney,Australia,AU,Point,-34.03488,151.16188,True
New York,Midtown,Hell's Kitchen,New York,United States,US,Point,40.7645,-73.99314,True
Hōlualoa,Island of Hawaiʻi,North Kona,The Big Island,United States,US,Point,19.65803,-155.95581,True
Porto,Porto,Bonfim,Porto,Portugal,PT,Point,41.16078,-8.59984,True
Copacabana,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.97816322890879,-43.192172060911446,True
Barra da Tijuca,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.01059878382915,-43.32660113166177,True
Montreal,Outremont,Outremont,Montreal,Canada,CA,Point,45.52058,-73.60877,False
İstanbul,Fatih,Fatih,Istanbul,Turkey,TR,Point,41.03083,28.94558,False
Rio,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-22.98565659450063,-43.19348797580616,False
Waterloo,Waterloo,Sydney,Sydney,Australia,AU,Point,-33.90256,151.21378,True
Şişli,Şişli,Sisli,Istanbul,Turkey,TR,Point,41.07003,29.00444,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14499,-8.60537,True
N/A,Jordan,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.30595,114.1689,False
Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,Barcelona,Spain,ES,Point,41.39144,2.1495,True
Fatih,Fatih,Fatih,Istanbul,Turkey,TR,Point,41.00548,28.96486,True
Fatih,Fatih,Fatih,Istanbul,Turkey,TR,Point,41.01096,28.94008,False
Montréal,Mile End,Rosemont-La Petite-Patrie,Montreal,Canada,CA,Point,45.53223,-73.60443,True
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.39821,2.16219,True
Montréal,Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,Point,45.55299,-73.55624,False
Montréal,LaSalle,LaSalle,Montreal,Canada,CA,Point,45.42117,-73.64317,False
Montréal,Cote-des-Neiges-Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,Point,45.51065,-73.62595,True
Barcelona,Eixample,Sant Antoni,Barcelona,Spain,ES,Point,41.37889,2.15486,True
Bondi Beach,North Bondi,Waverley,Sydney,Australia,AU,Point,-33.88921,151.28069,True
Penrith,Sydney,Penrith,Sydney,Australia,AU,Point,-33.75425,150.67621,False
Leblon,Leblon,Leblon,Rio De Janeiro,Brazil,BR,Point,-22.983461878374587,-43.225294376011504,True
Montréal,Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,Point,45.57433,-73.61036,True
Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,Barcelona,Spain,ES,Point,41.40431,2.16776,True
Ümraniye,Istanbul,Umraniye,Istanbul,Turkey,TR,Point,41.00489,29.11387,False
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.3919,2.16822,True
Hong Kong,Hong Kong,Sai Kung,Hong Kong,Hong Kong,HK,Point,22.2946,114.27304,False
Porto,Porto,Ramalde,Porto,Portugal,PT,Point,41.16323,-8.63555,False
Kapolei,Leeward Side,Ewa,Oahu,United States,US,Point,21.33267,-158.12009,True
Kihei,Maui,Kihei-Makena,Maui,United States,US,Point,20.72369,-156.44752,True
Pendik,Istanbul,Pendik,Istanbul,Turkey,TR,Point,40.9355,29.29863,True
İstanbul,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.03217,28.97165,False
North Bondi,North Bondi,Waverley,Sydney,Australia,AU,Point,-33.88427,151.28013,True
Hong Kong,Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.29682,114.17331,True
Şişli,Istanbul,Sisli,Istanbul,Turkey,TR,Point,41.11555,29.01395,True
Beşiktaş,Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.04862,28.9976,True
Hong Kong,Wan Chai,Wan Chai,Hong Kong,Hong Kong,HK,Point,22.27901,114.17924,True
Istanbul,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.04765,28.96412,False
Barcelona,Sant Martí,el Poblenou,Barcelona,Spain,ES,Point,41.40262,2.20064,False
Ataşehir,Kadıköy,Atasehir,Istanbul,Turkey,TR,Point,40.991,29.08019,False
Leichhardt,Annandale/Leichhardt,Leichhardt,Sydney,Australia,AU,Point,-33.88133,151.14943,False
Trofa,Porto,Bougado (São Martinho e Santiago),Porto,Portugal,PT,Point,41.34054,-8.55315,False
Lahaina,Kaanapali,Lahaina,Maui,United States,US,Point,20.93843,-156.69106,True
